Symbol,baseMean,log2FoldChange,padj
Mir29a,0.072440546,-0.315163641,
Mir23a,0.928102483,0.463916892,
Mir151,0.07100201,-0.315163641,
Gm24762,1.761124905,-0.672286489,
Gm24252,0.2540435629999999,1.402318826,
Gm24253,0.097954331,0.577922156,
Gm26397,7.320528024,0.016964901,
Snord1c,1.691457769,1.334189157,
Snora69,1.402864741,0.33971875,
Gm25897,1.049961659,-0.476297003,
Snora74a,1.020477271,0.722995127,
Gm25973,1.052892809,0.69152967,
Gm25337,0.077152452,0.577922156,
Gm22579,21.16690002,-0.03004068,0.963219648
Gm22578,0.153655362,0.097030959,
Gm22576,0.168956341,0.097030959,
Gm22581,2.917624756,0.62491204,
Gm24258,0.070787499,0.577922156,
Gm24259,0.281905102,-1.660432097,
Snord42b,13.80444032,0.505550007,
Snord38a,0.319745588,0.028339049,
Snora5c,5.964890393,0.737784614,
Gm25409,0.233361608,0.509229461,
Rny1,0.22770789,-0.383859162,
Gm25652,2.852431492,0.823259687,
Snord7,1.835294514,-0.055891779,
Gm26165,0.599749282,-0.049507505,
Gm26175,0.68179104,-1.031083564,
Gm24492,0.241189177,0.509229646,
Snord49a,3.959600529,0.041424247,
Snord80,13.48704414,-0.31131762,
Gm24494,4.861471551,-0.050918042,
Gm25008,0.143225611,-0.796054839,
Gm25005,0.673583471,-1.007482403,
Gm23346,1.343714233,-0.709928619,
Gm23344,0.751769635,-0.060942793,
Gm22154,0.753461892,1.017567199,
Gm22680,6.00253232,0.093278522,
Gm25515,0.077740531,0.577922156,
Gm25517,0.543973939,1.149443105,
Gm23042,0.162772791,0.990116756,
Gm25179,0.078348701,0.577922156,
Gm24698,1.150686748,0.939752357,
Snord35a,7.677534333,0.17578299,
Snord15a,0.466441424,-0.037159054,
Gm23502,0.210806272,0.509225559,
Gm25187,1.754294527,0.314098088,
Gm25186,0.077740531,0.577922156,
Gm25188,3.238970164,0.139696116,
Gm24029,33.26663922,0.413086349,0.323166947
Gm24917,0.097954331,0.577922156,
Snord34,12.14811078,0.430199752,
,0.388573196,1.307268607,
n-R5s185,37.84746038,0.445498998,0.563847183
Gm24523,8.19472829,0.185088568,
Gm26109,2.539521556,0.903589113,
Gm24449,1.064653486,-0.039205111,
Gm25630,0.377219982,-0.456928637,
Snora2b,2.460055869,-0.520241439,
mt-Nd4l,103.2813095,0.241468021,0.681376706
Rps23rg1,5.340622234,0.093663159,
Tacc1,5585.701712,-0.124232399,0.710777259
Ifitm7,0.381782437,0.440537391,
Cpped1,1539.794766,-0.078048385,0.679476786
Cd209b,523.3253375,-0.147349128,0.777914627
Aurkaip1,1546.48609,0.03330579,0.858339952
Zfp985,9.275517473,-1.207077963,
Zfp979,152.5828211,-0.227788036,0.45039
Zfp600,0.63561714,-0.795859177,
Zfp987,0.084010896,0.577922156,
Dhrs3,3074.207145,-0.362231761,0.082035283
Ubr4,5370.907702,0.233043803,0.244725962
Hnrnpr,1278.561408,-0.180169863,0.009924059
Med18,46.27034566,-0.063634445,0.910475324
Phactr4,658.7739539,-0.059234495,0.728735961
Gm1976,63.96527491,-0.118016888,0.738307152
Cldn19,42.41559157,-0.34465342,0.709104292
Gm12866,0.147939951,0.990116756,
Gm13611,3.556159903,-1.133886322,
Cyp4a10,0.07100201,-0.315163641,
Insl5,0.072440546,-0.315163641,
Cyp2j11,0.168021792,0.990116756,
Krtap5-1,5.739460227,-3.704579855,
Gm10153,0.384182305,2.05283741,
Gm12666,0.232484942,-0.383859129,
Muc5b,0.296786588,1.708703263,
Adamtsl1,387.4691905,0.098839686,0.850326945
Gm10154,1.737660047,-0.208172109,
Olfr45,1.123989908,1.301011533,
Kndc1,0.59379849,-0.759854706,
Prpf4,472.7788792,0.11786126,0.50086305
Cdc26,550.7855441,0.070739271,0.657090358
Slc31a1,1020.809679,-0.03701402,0.881140494
Fkbp15,1251.997925,-0.165561548,0.082688719
Slc31a2,497.1313815,-0.067207022,0.773316457
Mup21,0.303676707,0.921430848,
Mup3,17.73986097,1.555385327,
AY512931,0.141925279,0.097030959,
E230001N04Rik,28.74492594,-0.138037638,0.894652502
2510046G10Rik,124.2336057,0.176816296,0.510107238
Gm12511,1.328568782,-0.148296095,
6030445D17Rik,8.947476406,-0.23512129,
Gm10155,0.311344425,0.921430936,
Cacng3,0.156864635,0.097030959,
Anks6,187.8529356,0.118918367,0.653285069
Spag8,13.93557913,0.235309658,
Arid3c,0.220595008,-0.383859215,
Ipo7,2069.364862,0.053688573,0.84476306
Tmem42,148.1311975,0.231776987,0.33809849
Pomgnt2,320.4791679,-0.070235778,0.731361544
Gm10156,4.573265836,0.113453599,
Trim12a,371.517966,-0.120146715,0.551184873
Olfr639,0.077740531,0.577922156,
Gm10157,2.338584817,-0.356204818,
Olfr559,0.929698711,0.438321119,
Olfr33,0.213413338,-1.275373457,
Vps37b,237.4233113,0.172865661,0.410244776
Chrna10,13.86526401,3.832321049,
Numa1,3942.005005,-0.077229477,0.4768534
Gm12918,19.81593465,-0.438820277,0.465424663
Rtp3,86.28073706,-0.246711195,0.426766229
Bpnt2,1808.443934,0.143087567,0.352409463
Wdr6,1618.80213,0.24591458,0.268685297
Serpina3c,5788.552613,-0.386617808,0.103507877
Rps13-ps1,4.573465774,-0.352313382,
Serpina3f,10.73275,-0.373364634,
Serpina3b,22.98779781,0.364300436,0.706021002
Serpina1a,50.24088945,-1.225765494,0.030743726
Actl11,0.242835422,-0.383860239,
Rpl31-ps1,0.443635356,-2.304987429,
Nrxn3,1.382708579,-0.061896231,
Akap13,2472.154183,0.152350059,0.122512038
Gm10263,1.132042705,-0.624536504,
Msl2,1045.101415,0.150054616,0.221490225
Plekhd1,2.205100386,1.249861424,
Zfyve26,872.2232639,0.212083811,0.155501136
Rdh11,293.2590294,-0.0041258,0.990733429
Mthfs,83.56951939,-0.32092422,0.227271799
Gm10163,0.161576541,0.990116756,
Hmgn3,689.1426479,-0.131920501,0.609755187
S100a11-ps,0.097954331,0.577922156,
Gm10268,6.914586531,0.319009164,
Gm5786,5.189952593,-0.139749512,
Cox6c2,5.019327815,0.075342439,
Izumo2,0.217321638,-1.294664873,
Ankdd1a,5.405357525,-0.42006974,
Klk1b21,0.245762324,1.402311356,
Vmn2r57,29.27039253,-0.288436912,0.491489311
Gm6254,20.0742587,0.231842114,0.693946863
Rpl17-ps9,1.038144072,-2.446385885,
Hmgb1,3666.947163,0.054309222,0.63932335
Gm6969,28.11646293,0.655924571,0.075409446
Gm10167,8.286836852,0.081222051,
Lsm14a,1685.837401,-0.160125056,0.189025428
Garre1,2498.541388,0.142529793,0.694923107
Gm7589,7.796875701,-0.635598293,
Flvcr1,279.0038346,0.578804852,0.022666278
Insyn1,277.1783688,0.334738048,0.350529173
Zfp932,164.2484496,-0.110267015,0.752847368
Gm4883,0.097954331,0.577922156,
Tecpr1,2192.471721,0.244043628,0.018776498
Gm5121,0.220355347,-0.383859217,
Rpl36-ps3,1.543326338,1.448762185,
Pgk1-rs7,1.274374682,-0.394160185,
Ttc32,159.540859,0.259020101,0.25659271
Fbxl18,502.9745272,-0.005871647,0.985476111
Wdr35,335.7939762,0.009605889,0.971035956
Gm5113,177.9412266,0.237983498,0.363815644
Lefty2,0.16874183,0.990116756,
Ifi208,52.88018472,-0.50567663,0.112196421
Pilrb2,52.66059876,0.051527885,0.913845925
Pilrb1,61.16864254,-0.340025354,0.521501903
Zbtb16,2008.592017,-0.177173313,0.763496174
Gm7493,0.549325689,1.166822354,
Cyp2b19,28.20704161,-2.616890689,0.334328885
Fxyd6,346.8863952,0.42379914,0.676724199
Gm8062,0.077152452,0.577922156,
Cldn9,0.328762144,0.921431102,
Zfp575,10.87341074,-0.274783963,
Gm10175,0.395520219,-0.450186099,
Vkorc1l1,1931.902384,-0.092743774,0.393900017
Olfr878,0.078829579,-0.315163641,
Olfr877,0.170394876,0.097030959,
Gm10176,10.05552891,-0.322522958,
Tnfsf18,1.716569667,0.756434149,
Gm5614,0.078829579,-0.315163641,
Zfp648,0.51739499,-1.172691227,
Zbtb6,302.6891338,-0.057931032,0.804618208
Rnasel,1277.924316,-0.481746949,0.054455269
Gm10179,3.115508159,-0.407578742,
Gm10180,5.519503276,-0.526907405,
Zfp810,371.4704907,0.083659627,0.824262163
Zfp772,105.4408792,0.20670703,0.370023129
Ecsit,848.0316929,0.190119322,0.542533395
Hmcn1,96.70775462,1.176129627,0.270765192
Vmn1r65,0.069231273,-0.315163641,
Oas1g,33.92307255,-0.730573483,0.056474944
Oas1e,0.628829589,-0.045438844,
Nck2,329.3346776,-0.030739134,0.88090368
Gm10184,3.396148445,-0.095738803,
Zfp617,267.3665755,0.107792223,0.605849075
Fbxl12,412.3830063,-0.041325897,0.890125851
Vsig10,210.3171017,0.006138797,0.990209447
Olfr18,1.227536881,0.289018137,
Suds3,1661.84901,0.136997422,0.126165971
Rps23-ps2,4.966826035,0.06277849,
Gm10188,0.138462546,-0.796054839,
Gm10190,2.223445956,0.639723631,
Myo1h,1453.623755,-0.083516794,0.73687138
Gm16391,0.37342263,-0.446079101,
Tmem211,0.146383725,0.097030959,
Cryba4,22.06176644,-0.996914388,0.693946863
Bub3,1214.159137,-0.121840981,0.33809849
Gm16519,0.144881092,-0.796054839,
Serpinb7,3.96754786,0.105105089,
Serpinb5,107.5814263,-1.266653354,0.774839166
Capza1-ps1,8.051265982,0.144446262,
Rps12-ps3,2.878732206,-0.669842242,
Unc93a,7.381231422,-0.244416717,
Rps15a-ps5,1.953159345,-0.50683572,
Mif-ps9,10.77671758,-0.504132213,
Hes6,240.598265,0.273921891,0.082810048
Asb18,45.34494446,3.232413038,0.102374911
Gm10197,88.28046677,0.271120817,0.455924015
Gm5529,7.851435659,-0.210818993,
Gm7027,7.556070306,0.175156364,
Slc22a7,0.228891988,-0.383860239,
Polr1c,459.3014109,0.028633996,0.917997415
Jchain,82.40260955,-1.101779616,0.109522077
Xpo5,983.7496061,0.02531095,0.855254386
Col4a4,264.7695216,0.153854153,0.799260334
Gm5560,9.101876745,-0.188967354,
Mrgpra4,1.336600021,-0.726778731,
Gm7335,0.790393987,-2.020629532,
Eif1ax,1335.709074,0.030102903,0.932700596
Frat1,124.7788952,0.380584153,0.316910354
H2-M9,54.46237335,0.486320792,0.218842507
H2-K2,108.9656098,-0.371767695,0.187486712
Lrrc66,1.520627101,1.059409085,
H2-T23,1347.101416,-0.223119705,0.291343766
Usp51,1.045615246,1.113527118,
Nipal1,11.86772908,-0.515936849,
Cnga1,0.077152452,0.577922156,
Gm3695,5.704576319,0.452000426,
Cyp2c54,0.097954331,0.577922156,
Cyp2c65,0.072440546,-0.315163641,
H2-Q10,1026.453915,0.37128321,0.603354425
Lgi1,29.32460722,1.038815837,0.01366322
Foxd3,13.16300238,0.055334943,
Rplp0,17269.76268,0.072212898,0.581124616
Capn6,25.53924198,1.221430718,0.156661056
Ppp1r3c,1770.468088,0.844813048,0.304617147
Gm16223,0.142614816,-0.796054839,
Rps28,2754.821332,0.010985788,0.964317544
Ifit1bl2,16.93184795,-0.581213375,
Crygd,0.162772791,0.990116756,
Gm7931,1.662592976,-1.478640022,
Bmpr2,2751.40773,-0.033086628,0.832139695
Tuba3b,0.149961507,0.097030959,
H2-Eb2,2.488415375,0.160106888,
Rps25-ps1,18.58396533,-0.525905135,
Rps15a-ps2,0.226638933,0.509229295,
B430203G13Rik,4.842620578,0.526638159,
Tmem128,286.2917917,0.29516557,0.029757852
Lyar,324.7666894,0.03998493,0.853868173
Trmt2b,358.1260493,0.129502446,0.545996148
B3galt4,86.80365632,0.135489192,0.62872997
Tspan6,235.9824771,-0.398614826,0.043202134
Gm17080,357.7983414,-0.157333683,0.547162804
Trim43c,76.07303829,-0.044735419,0.920860287
Zfp563,179.2523044,-0.07883961,0.756703307
Zfp763,121.5241269,-0.206052515,0.498595825
Hmx1,0.07100201,-0.315163641,
H4c11,0.560202103,-0.445248618,
Olfr76,0.155426099,0.097030959,
Olfr1428,0.084424089,0.577922156,
Olfr1425,0.072440546,-0.315163641,
Olfr1419,0.23600786,-0.383860239,
Gm7666,31.30384729,-0.549498556,0.100987302
Gm10212,0.833141357,-0.843402148,
Hdac8,115.3293083,0.00074351,0.999283571
Ms4a15,0.273061113,1.402311356,
Rpl35a-ps3,0.149617079,0.097030959,
A430093F15Rik,0.980651804,2.182129229,
Cbln4,0.078829579,-0.315163641,
S1pr3,373.4574762,-0.04904157,0.918437733
Klra3,0.825444531,0.726599966,
Krt77,82.17665247,-5.535072165,
Krt74,17.56895497,-1.442204817,
Dgat2l6,5.769187426,2.280449914,
Klra7,6.708639233,0.460520647,
Pcna-ps2,5.603826411,-0.737916546,
Klri1,3.156307852,1.524196071,
Krt83,513.684214,-1.80812809,0.737060256
Krt86,336.1686457,-2.56493072,0.60260213
Krt81,347.1260746,-1.969497705,0.68365307
Klk11,4.015159699,-0.741523331,
Syngap1,269.4700304,0.095638071,0.768011371
Adgrf3,0.863395131,3.219404843,
Mageb18,3.190734856,0.072660437,
Ankrd23,4010.830201,3.775424003,0.015379969
Tuba3a,0.304029184,1.746158143,
Wfdc13,0.148290231,0.097030959,
Prkag1,1484.134788,0.120377534,0.270962484
Lpar5,28.35762569,0.115729115,0.895366843
Gm10221,68.81108711,-0.019970046,0.974219079
BC003965,655.668296,0.032389893,0.873555322
Gbx1,1.62278829,1.168366628,
Gm10222,45.37531834,0.35169369,0.526868079
Khdc1a,0.461062697,-0.042510736,
Clec4b2,0.625405414,-0.798757697,
Xlr4b,9.69297652,0.714138745,
Pwwp4a,0.155481063,0.990116756,
Pi15,165.5037605,0.388609046,0.274436537
Nnat,44661.92011,-0.740955059,0.232052811
Blcap,4917.932867,-0.100988793,0.792731391
4930444P10Rik,0.238903879,1.402318271,
Xkr9,0.147939951,0.990116756,
Myl9,951.2102568,-0.097126719,0.82745986
Pex26,384.6842943,0.03841339,0.904155544
Romo1,1174.971755,0.079113254,0.732821737
Arfgef1,1720.246126,0.198001046,0.448141282
Zic3,0.078348701,0.577922156,
Tcea1-ps1,6.355590277,0.432830544,
Rpl31-ps8,17.15681887,-0.314985107,
Ccdc87,3.629842459,-0.824964978,
Htatsf1,1013.376421,0.270733292,0.272302845
Map7d3,273.730415,0.00183967,0.999283571
Vxn,6.409614649,-0.223333633,
Casp16,2.597828775,0.96462031,
Sptbn2,104.800621,-0.212992811,0.848538472
Zfp991,57.40105945,0.013346928,0.986098366
Rex2,0.138462546,-0.796054839,
Rtl8b,1018.194591,-0.096491077,0.710330427
Rtl8a,807.4955844,-0.098665352,0.675554735
Zfp760,223.631414,-0.333594577,0.031422407
Gm10226,18.9059762,-0.297222189,
Zfp948,194.8285935,-0.238578785,0.133571279
Gm7168,0.318917848,0.028339046,
Zfp160,390.3688393,-0.216746921,0.266179459
Vmn1r-ps144,0.252967237,0.509229907,
Gm6994,7.571844187,-0.762889455,
Gtf2f2,237.7408104,-0.062393044,0.812220387
Bpifb9b,0.097954331,0.577922156,
Bpifb9a,0.215883102,-1.287397153,
Bpifb3,0.168848178,0.990116756,
Bpifb6,15.14351718,-0.61464511,
Mkrn2os,3.729836252,-0.034259521,
Gm14648,0.705378504,0.938603623,
Lrch1,453.3488581,-0.079547936,0.662937607
Afdn,2583.844265,-0.249466052,0.117832435
Mas1,4.250202921,0.853839957,
Tcp1,4109.140799,-0.05479598,0.74268618
Tm9sf4,1875.718832,-0.151503034,0.153017012
Gm14164,0.40996967,2.137315946,
1110057P08Rik,0.071137779,-0.315163641,
1110025L11Rik,44.04232403,-2.858457419,0.62872997
Gm10228,88.32516477,-3.841816941,0.479120517
Gm10229,116.8493738,-2.855512881,0.62872997
2310034C09Rik,0.069231273,-0.315163641,
Tcf15,204.9890021,0.137962692,0.740575802
Cyp2d11,0.456128496,-0.862934519,
Cyp2d9,0.232301127,0.509229435,
1500009C09Rik,0.281808282,0.028336753,
Cenpm,17.24019876,-0.084043888,
Tnfrsf13c,9.668954842,0.800651727,
Tesl1,0.224379949,-0.383859187,
Ccdc134,264.0052638,-0.06276459,0.732031142
Ninl,26.85751982,0.451193002,0.466440515
Gm10231,0.219880321,-0.38385922,
Agtr2,10.11735785,-0.731818638,
Cst7,6.874634671,-0.178153697,
Zfp442,35.1333868,-0.264538861,0.501017671
Zfp120,332.8354749,-0.063523116,0.78988265
Gm10232,5.419378252,0.270575022,
Insm1,0.458664278,1.58754447,
Csnka2ip,0.072440546,-0.315163641,
Ndufaf2,146.8808514,0.070132528,0.789490152
Col8a1,186.0995654,0.438848421,0.618107343
Gm5931,1.346490601,-1.082962244,
Macrod2,120.8177776,0.100080417,0.756972362
Pick1,347.6973594,0.370446776,0.161011254
Lgals1,21674.37615,-0.334760929,0.117345612
Gm6723,2.661537172,-0.303686333,
Il2rb,85.63628332,0.581695496,0.374768655
Vmn1r42,0.077152452,0.577922156,
Gm11808,40.57188803,0.248054704,0.497266719
Gm7079,4.970849906,-0.070229784,
Phf11d,263.2514154,-0.457741705,0.001109661
Apol9b,26.17210362,-0.073003495,0.914882312
Amn1,419.8363006,-0.090727831,0.767588315
Apol7b,0.195908661,0.990116756,
Olfr461,2.038038258,0.861389325,
Gm5879,1.712091719,-0.037384219,
Efcc1,34.35851689,-0.343520351,0.441627183
Ap5s1,632.1640425,0.282297701,0.125978077
Cenpb,8077.954196,-0.006100905,0.98432269
Shroom4,505.5130017,-0.311061782,0.174584928
Usf3,1191.361831,0.375558351,0.189103694
Cma2,1.856138253,-0.427203382,
Ddrgk1,1917.600881,0.133955382,0.234661998
Nat8f4,42.36312207,0.154934245,0.668894113
Noto,0.138462546,-0.796054839,
Spr-ps1,0.750961599,-0.647525285,
Gm6899,17.35307853,-0.134019635,
Slc4a5,1.554608473,0.233176247,
Gm10029,0.938266132,-0.037038519,
Tlx2,0.156570111,0.097030959,
Aup1,2109.981761,0.124341925,0.186659931
Htra2,1360.52706,0.097274928,0.437512955
Dok1,234.6928038,-0.145132454,0.614595601
Gml,0.543556316,1.146696771,
D430041D05Rik,32.25837745,1.45913752,0.253885773
Chrac1,490.7987629,0.252404777,0.128547521
Rnase13,1.93565638,0.750001722,
Cep152,100.5351378,-0.116653167,0.669927409
Rpl34-ps1,19.38886629,0.035665709,0.964317544
Gm10240,0.161576541,0.990116756,
Rnase12,0.634586269,-2.82843362,
Pnp2,113.3592593,-0.541891475,0.016053486
Gmnc,2.221835558,0.633415277,
Olfr742,0.084010896,0.577922156,
Duox2,13.27440125,-0.92917209,
Uty,582.063469,-0.030592749,0.88117039
B630019A10Rik,12.33280051,-0.521160842,
Gm5518,0.967822773,-1.211615372,
Mfap1a,468.2153912,0.068943968,0.774479665
Gm7551,0.161576541,0.990116756,
Ndufa11b,0.720288555,0.982407632,
Gm5800,0.154304904,0.990116756,
Aard,15.07712113,-0.937333872,
Gng5,1154.6844,0.248424735,0.353513062
Clca4a,0.546710305,2.530518681,
Zfp467,1604.844851,-0.213703256,0.32537833
Myadm,7054.338864,-0.519744219,0.000593145
Olfr458,0.78917721,-0.578917704,
Rpl7a-ps3,0.156036895,0.097030959,
Zfyve19,403.8521709,0.218257363,0.059109892
Mgam,5.17549158,1.129852051,
Gml2,0.453150573,-0.044363357,
Gm10244,151.2422407,-0.018067555,0.975707007
Gm8225,0.455296876,-0.047808408,
Gm4841,18.91272104,0.576761874,
Actc1,42.86280712,-0.390193901,
Efcab1,1.334439877,0.527986398,
Gm6155,0.55653089,1.174175552,
Gm7676,0.426697963,-2.257431986,
Clec16a,1196.800386,0.206462349,0.355546215
Gm10247,0.501538554,0.92357953,
Gm10248,1.048561239,-1.462583581,
Cd59b,91.39155149,-0.577669253,0.006876706
Gpr88,8.861418776,0.482625021,
Myoz1,3002.696046,3.10747375,0.101990877
Flnc,3577.268244,2.640693674,0.050344211
Gm10250,17.46963214,0.315454576,
Tmem167b,1209.857231,-0.107828295,0.414826095
Trp53i11,448.321241,0.490326658,0.126578891
Sars,2265.113858,0.030871273,0.827447267
Celsr2,2023.399061,0.304156426,0.652907887
Cry2,1864.196616,-0.099366345,0.73399721
Psrc1,15.32871448,-0.590089846,
Mybphl,0.462802558,-0.048138989,
Sort1,16402.65254,-0.034993835,0.88697859
Ptprz1,6.410017145,-0.069574472,
Psma5,916.7794459,0.135943679,0.449741236
Il3ra,449.3540513,-0.06304004,0.881146055
Gstm6,80.54444175,-0.2001943,0.667299238
Col28a1,85.92224184,0.132987468,0.84057182
Rap1a,1285.036118,-0.140525903,0.496071417
Olfr1259,0.17678391,0.097030959,
Csde1,10302.10401,0.226770082,0.51891802
H2bc21,209.3931493,0.069531257,0.810125406
H2ac20,6.862723061,0.151302315,
Sf3b4,461.3585022,-0.12594677,0.549409539
Sp9,70.1061029,-0.333518047,0.105424314
Gm128,6.405069756,0.441162234,
Selenbp1,4009.990012,-0.238863823,0.148824203
Cgn,8.754689942,-1.158499398,
Selenbp2,34.4460381,-0.316703044,0.577372587
Ssb,1349.379721,-0.102419507,0.371492144
Lce1j,1.120150179,-0.180371204,
Lce1i,1.815575361,-0.859049141,
Lce1e,1.983551695,0.256844507,
Lce1a2,3.784264391,-3.335965897,
Clk2,780.2440935,0.013769856,0.953134527
Dap3,1205.122516,-0.024111158,0.899228539
Msto1,755.5504916,-0.007909915,0.964317544
Syt11,219.1673569,-0.106121316,0.551834725
Olfr338,0.072440546,-0.315163641,
4930589L23Rik,0.214716105,-1.281481648,
Zfp619,74.13555933,0.029141415,0.943509956
Zfp114,2.76486285,-0.711722153,
Gm6361,0.143442556,-0.796054839,
Zbtb34,275.7970643,0.049318238,0.816184835
Rpl32-ps,0.657258995,-1.032878874,
Gm10254,11.69628959,0.020191861,
Gm5641,0.161576541,0.990116756,
Urm1,561.9035737,0.031484933,0.840862758
Slc25a31,1.812975,0.283052188,
Ddx3y,2217.472887,0.046495955,0.850208919
Eif2s3y,1086.440626,0.055452769,0.790627138
Uba1y,0.227227012,0.50922931,
Slc7a14,1.443965889,1.026978867,
Gm10259,0.149967359,-0.796054839,
Cdk7,413.1084814,-0.012068187,0.959983896
Pde7a,792.3093898,-0.012882065,0.966826252
Zbtb10,249.1448401,0.101793606,0.718333733
Rps18-ps6,1.587396227,-1.050694113,
Rps24-ps2,1.574113048,0.342263679,
Cep43,271.6256132,0.096358985,0.729518911
A130006I12Rik,16.94752038,-0.290918018,
Adgrv1,1.848041377,0.199315028,
Nr2f1,100.8940916,-0.27734175,0.662004096
Zfp72,105.0348486,0.105819796,0.676055522
Gm13192,3.365865723,-0.773395607,
Gm10161,0.149961507,0.097030959,
Zfp874a,295.6216057,-0.023288571,0.935396231
Zfp825,111.0946739,-0.041678379,0.905968035
4930451E10Rik,125.3147802,-0.103087778,0.74770056
Gprin1,35.95203387,0.869305849,0.305598197
Gm7251,1.16119793,2.455310722,
Fam8a1,2320.247467,-0.042457168,0.826931914
Serpinb6e,0.493151877,1.684137782,
Dusp22,809.111362,0.123348993,0.422815623
H3c1,0.519406382,0.337800554,
H4c2,0.267046441,0.509225559,
H3c2,0.676942814,-1.033996104,
H2bc7,0.811561272,-0.35542445,
H2ac6,11.08197199,-0.177881756,
H2ac8,2.375159417,-0.60438499,
H3c6,9.922651471,-0.212393616,
H4c6,0.596564079,-0.04750198,
H2bc11,2.650972891,-0.199770042,
H2ac11,0.072440546,-0.315163641,
H2ac12,0.069231273,-0.315163641,
H2bc24,0.324719195,1.810900698,
H4c18,0.153242169,0.097030959,
H4c17,1.390377271,-2.933809792,
H2bc22,0.156089233,0.990116756,
H3c3,2.367281952,-0.300836273,
Gm7731,0.078829579,-0.315163641,
Ctxn3,78.09519166,3.263961362,0.061949281
Gm5507,2.121417119,1.107989132,
Prdm6,14.06723661,0.476308148,
Gm4950,5.329667094,-0.107816846,
Olfr9,0.071137779,-0.315163641,
Gm8444,1.266475082,0.656584832,
Dsg1a,133.4996759,-0.986979748,0.773906588
Rdh16,2.710643054,-0.679001748,
Gm6020,0.07100201,-0.315163641,
Epc2,606.0729267,0.160053357,0.355987899
Lyz1,622.9070706,0.252768351,0.686285819
Lyz2,6640.605693,0.004763564,0.995002898
Gm10271,0.881167857,-1.065584289,
Tmem19,707.8427273,0.013032217,0.943782379
Scyl2,807.9194371,-0.020700927,0.93607476
Gm4925,8.762611616,0.668573375,
I830134H01Rik,1.240118894,-1.326119667,
Dazap1,1465.746787,0.020905809,0.929897156
Tspear,1.497391606,0.509301804,
Krtap10-4,46.46218353,-1.667452179,0.796446169
Krtap12-1,22.00019237,-2.574608443,0.672548843
Gm10272,17.18115957,-1.987756102,
Gm11733,0.14200402,-0.796054839,
Ank3,390.9768573,1.619511869,0.157658648
Cd300ld3,9.842588565,-0.026739827,
Cd300ld4,9.382914717,-0.222261491,
Gm10273,0.07100201,-0.315163641,
Strada,716.1918042,0.082602734,0.628742826
